1,1.610715,1.426990,0.183725
1,1.596385,1.412757,0.183628
1,1.590803,1.407033,0.183770
1,1.586825,1.404715,0.182111
1,1.586262,1.404099,0.182163
1,1.595772,1.412755,0.183017
1,1.605400,1.421087,0.184313
1,1.602757,1.418518,0.184239
1,1.600405,1.416400,0.184005
1,1.659403,1.468855,0.190548
1,1.595109,1.411635,0.183474
1,1.588939,1.406502,0.182437
1,1.593854,1.411271,0.182583
1,1.593972,1.410420,0.183552
1,1.602152,1.417649,0.184503
1,1.595624,1.412241,0.183383
1,1.582350,1.400188,0.182162
1,1.582116,1.400262,0.181854
1,1.597523,1.414569,0.182954
1,1.596758,1.412735,0.184022
1,1.596594,1.413468,0.183126
1,1.588319,1.404980,0.183339
1,1.581095,1.399094,0.182001
1,1.587304,1.404979,0.182325
1,1.591937,1.408782,0.183155
1,1.597661,1.414526,0.183135
1,1.592042,1.408393,0.183650
1,1.598964,1.415417,0.183547
1,1.590327,1.407087,0.183240
1,1.577139,1.395683,0.181456
1,1.586552,1.404559,0.181993
1,1.602459,1.418450,0.184009
1,1.596074,1.412377,0.183697
1,1.646818,1.463016,0.183802
1,1.594089,1.411537,0.182552
1,1.578111,1.397619,0.180492
1,1.595201,1.412883,0.182318
1,1.603113,1.419337,0.183776
1,1.597031,1.413556,0.183475
1,1.591956,1.408519,0.183437
1,1.585782,1.403928,0.181854
1,1.566216,1.386644,0.179572
1,1.586419,1.403888,0.182531
1,1.594968,1.410168,0.184799
1,1.592847,1.409389,0.183459
1,1.582848,1.400487,0.182361
1,1.573833,1.392748,0.181085
1,1.567054,1.386217,0.180837
1,1.584253,1.401944,0.182308
1,1.598911,1.414460,0.184451
1,1.595336,1.411144,0.184192
1,1.579999,1.398621,0.181378
1,1.568155,1.388208,0.179947
1,1.582338,1.400694,0.181644
1,1.607081,1.421926,0.185155
1,1.591360,1.407846,0.183514
1,1.585296,1.402683,0.182613
1,1.563192,1.383744,0.179448
1,1.573596,1.392489,0.181107
1,1.591140,1.407642,0.183498
1,1.599086,1.415017,0.184069
1,1.594891,1.411076,0.183815
1,1.577766,1.396416,0.181350
1,1.576708,1.394975,0.181733
1,1.583657,1.401381,0.182276
1,1.595931,1.412060,0.183871
1,1.605737,1.421301,0.184436
1,1.583248,1.401216,0.182032
1,1.579726,1.397921,0.181806
1,1.607276,1.422311,0.184965
1,1.638131,1.448224,0.189907
1,1.636063,1.446605,0.189458
1,1.600479,1.416771,0.183708
1,1.597392,1.413752,0.183640
1,1.590432,1.407498,0.182934
1,1.615189,1.430062,0.185127
1,1.679588,1.484347,0.195241
1,1.665257,1.471843,0.193414
1,1.617543,1.431343,0.186200
1,1.588744,1.406289,0.182456
1,1.588201,1.406251,0.181950
1,1.594216,1.410921,0.183295
1,1.596485,1.413419,0.183066
1,1.588841,1.405423,0.183418
1,1.595071,1.411958,0.183113
1,1.589945,1.407492,0.182453
1,1.591063,1.408828,0.182235
1,1.591787,1.408713,0.183074
1,1.603181,1.419675,0.183506
1,1.594145,1.410621,0.183524
1,1.588472,1.406262,0.182210
1,1.594349,1.411362,0.182987
1,1.593189,1.410513,0.182676
1,1.604004,1.419984,0.184020
1,1.608270,1.423320,0.184950
1,1.590898,1.407952,0.182946
1,1.588052,1.405966,0.182086
1,1.598545,1.415464,0.183081
1,1.593293,1.409977,0.183316
1,1.588178,1.405851,0.182327

2,0.926232,0.827943,0.098289
2,0.922664,0.825128,0.097536
2,0.919846,0.822726,0.097121
2,0.916865,0.820090,0.096775
2,0.926044,0.827867,0.098177
2,0.927361,0.829834,0.097527
2,0.930802,0.832544,0.098258
2,0.930879,0.832469,0.098410
2,0.919855,0.822900,0.096955
2,0.927601,0.829520,0.098082
2,0.915420,0.818467,0.096953
2,0.925857,0.827753,0.098104
2,0.935616,0.838273,0.097343
2,0.926105,0.828201,0.097904
2,0.920860,0.823785,0.097075
2,0.931221,0.833045,0.098176
2,0.924709,0.826457,0.098252
2,0.923437,0.825710,0.097727
2,0.935945,0.837128,0.098817
2,0.919688,0.822509,0.097179
2,0.924393,0.827176,0.097217
2,0.928761,0.830615,0.098146
2,0.934991,0.836868,0.098123
2,0.924845,0.827344,0.097501
2,0.930160,0.831502,0.098658
2,0.920227,0.822821,0.097406
2,0.925256,0.827600,0.097656
2,0.926486,0.828798,0.097688
2,0.924166,0.826626,0.097540
2,0.935965,0.837441,0.098524
2,0.929719,0.830863,0.098856
2,0.925776,0.827605,0.098171
2,0.919035,0.821667,0.097368
2,0.921476,0.823739,0.097737
2,0.924550,0.826792,0.097758
2,0.931649,0.832665,0.098984
2,0.926232,0.827801,0.098431
2,0.921330,0.823848,0.097481
2,0.927499,0.829070,0.098429
2,0.925638,0.828157,0.097481
2,0.924884,0.826702,0.098182
2,0.917756,0.820600,0.097156
2,0.920220,0.822271,0.097949
2,0.916564,0.820048,0.096516
2,0.924939,0.826933,0.098006
2,0.925989,0.827697,0.098292
2,0.928641,0.830193,0.098448
2,0.918487,0.821544,0.096943
2,0.927144,0.829412,0.097732
2,0.933368,0.834153,0.099215
2,0.925327,0.827099,0.098228
2,0.934154,0.835233,0.098921
2,0.924930,0.827477,0.097454
2,0.920704,0.823728,0.096976
2,0.924080,0.826683,0.097397
2,0.922374,0.824486,0.097888
2,0.928291,0.830516,0.097775
2,0.918005,0.821254,0.096751
2,0.930570,0.831807,0.098763
2,0.927452,0.829024,0.098428
