1,1.606707,1.421105,0.185602
1,1.610149,1.423662,0.186487
1,1.598317,1.412872,0.185445
1,1.608092,1.422280,0.185812
1,1.651755,1.460706,0.191049
1,1.628242,1.439948,0.188294
1,1.628504,1.440491,0.188013
1,1.603971,1.418827,0.185144
1,1.598745,1.414341,0.184404
1,1.615010,1.428983,0.186027
1,1.614871,1.428127,0.186744
1,1.597268,1.413032,0.184236
1,1.588728,1.404870,0.183858
1,1.589761,1.405757,0.184004
1,1.593942,1.409862,0.184080
1,1.600193,1.415268,0.184925
1,1.603907,1.419031,0.184876
1,1.610187,1.424285,0.185902
1,1.603885,1.418522,0.185363
1,1.628233,1.440723,0.187510
1,1.664917,1.472692,0.192225
1,1.675676,1.482181,0.193495
1,1.674389,1.481329,0.193060
1,1.672580,1.479959,0.192621
1,1.626694,1.439239,0.187455
1,1.601345,1.417301,0.184044
1,1.599469,1.415270,0.184199
1,1.608193,1.422933,0.185260
1,1.606788,1.421552,0.185236
1,1.590407,1.407397,0.183010
1,1.585230,1.402682,0.182548
1,1.598804,1.414500,0.184304
1,1.608728,1.423418,0.185310
1,1.609129,1.423603,0.185526
1,1.633038,1.443172,0.189866
1,1.635894,1.446819,0.189075
1,1.644274,1.453538,0.190736
1,1.610609,1.424969,0.185639
1,1.597323,1.413025,0.184298
1,1.602820,1.417939,0.184881
1,1.596480,1.412193,0.184287
1,1.620691,1.433672,0.187019
1,1.610707,1.424895,0.185812
1,1.603734,1.418781,0.184953
1,1.596817,1.411888,0.184929
1,1.601939,1.417669,0.184270
1,1.602525,1.417800,0.184725
1,1.595725,1.411458,0.184267
1,1.608205,1.422148,0.186057
1,1.597437,1.413737,0.183700
1,1.600463,1.415721,0.184742
1,1.595487,1.412090,0.183397
1,1.602063,1.417566,0.184497
1,1.635340,1.446678,0.188662
1,1.692390,1.496960,0.195430
1,1.737716,1.537691,0.200025
1,1.758016,1.555699,0.202317
1,1.724204,1.525827,0.198377
1,1.687102,1.492823,0.194279
1,1.604492,1.419363,0.185129
1,1.606651,1.420935,0.185716
1,1.594654,1.411250,0.183404
1,1.603938,1.419561,0.184376
1,1.602990,1.417731,0.185260
1,1.588150,1.404839,0.183311
1,1.599963,1.415428,0.184535
1,1.607563,1.422689,0.184874
1,1.607495,1.421647,0.185848
1,1.602104,1.417536,0.184567
1,1.698501,1.502472,0.196028
1,1.642636,1.451330,0.191306
1,1.604274,1.419390,0.184884
1,1.604033,1.419214,0.184819
1,1.602350,1.417811,0.184539
1,1.602644,1.418648,0.183996
1,1.602339,1.417783,0.184556
1,1.608375,1.423175,0.185200
1,1.606527,1.421987,0.184540
1,1.586977,1.404108,0.182869
1,1.586797,1.404073,0.182724
1,1.596454,1.412818,0.183636
1,1.611967,1.426960,0.185007
1,1.605143,1.420899,0.184244
1,1.610181,1.425279,0.184902
1,1.612520,1.427546,0.184974
1,1.602982,1.418761,0.184221
1,1.597966,1.415284,0.182682
1,1.591066,1.407926,0.183140
1,1.595517,1.412470,0.183048
1,1.605511,1.420667,0.184844
1,1.609105,1.424379,0.184726
1,1.604753,1.420334,0.184419
1,1.598945,1.415399,0.183546
1,1.613094,1.428351,0.184742
1,1.596616,1.413329,0.183286
1,1.601456,1.417734,0.183722
1,1.597000,1.412751,0.184248
1,1.605960,1.421166,0.184794
1,1.603858,1.419442,0.184416
1,1.608330,1.422869,0.185461

2,0.966379,0.869797,0.096583
2,0.971534,0.873914,0.097620
2,0.977727,0.879882,0.097845
2,0.989295,0.888752,0.100543
2,0.975375,0.877984,0.097391
2,0.976445,0.877784,0.098661
2,0.970135,0.872164,0.097971
2,0.980385,0.881449,0.098936
2,0.969416,0.872585,0.096831
2,0.974184,0.876174,0.098010
2,0.984629,0.885131,0.099498
2,0.972144,0.875006,0.097138
2,0.971383,0.873886,0.097497
2,0.978763,0.880280,0.098482
2,0.963756,0.867188,0.096568
2,0.971374,0.873386,0.097988
2,0.968791,0.871773,0.097018
2,0.980967,0.882782,0.098185
2,0.978579,0.880578,0.098001
2,0.974136,0.876836,0.097300
2,0.981452,0.882827,0.098625
2,0.976256,0.878277,0.097979
2,0.982135,0.883065,0.099070
2,0.978704,0.880592,0.098112
2,0.980569,0.882015,0.098554
2,0.978423,0.880321,0.098103
2,0.978766,0.880765,0.098001
2,0.969752,0.872167,0.097585
2,0.973424,0.875276,0.098148
2,0.963876,0.866985,0.096891
2,0.980034,0.882041,0.097993
2,0.969326,0.871815,0.097511
2,0.975008,0.876786,0.098222
2,0.980868,0.881506,0.099362
2,0.974158,0.876585,0.097573
2,0.979328,0.881795,0.097533
2,0.975100,0.877509,0.097591
2,0.980311,0.881886,0.098425
2,0.972200,0.874508,0.097692
2,0.965168,0.868392,0.096776
2,0.979703,0.880897,0.098806
2,0.971614,0.874101,0.097513
2,0.966431,0.869940,0.096491
2,0.960924,0.864029,0.096895
2,0.974503,0.876330,0.098173
2,0.968480,0.871918,0.096562
2,0.976679,0.878585,0.098094
2,0.980468,0.881963,0.098505
2,0.960794,0.864172,0.096623
2,0.966873,0.869880,0.096993
2,0.978382,0.879869,0.098513
2,0.971318,0.872871,0.098447
2,0.974079,0.875994,0.098085
2,0.982263,0.884181,0.098082
2,1.020992,0.918514,0.102478
2,0.988488,0.888477,0.100011
2,0.990521,0.890976,0.099545
2,0.991460,0.891652,0.099808
2,0.980735,0.882010,0.098724
2,0.975223,0.876418,0.098805
2,0.973423,0.875665,0.097758
2,0.970266,0.873280,0.096986
2,0.975757,0.878230,0.097527
2,0.963909,0.866715,0.097194
2,0.975521,0.877686,0.097835
2,0.972404,0.875145,0.097259
2,0.969721,0.872269,0.097452
2,0.980638,0.881968,0.098670
2,0.966334,0.869838,0.096495
2,0.964761,0.867883,0.096878
2,0.980064,0.880611,0.099453
2,0.977949,0.879508,0.098441
2,0.973393,0.875262,0.098132
2,0.965024,0.867953,0.097071
2,0.976252,0.878266,0.097986
2,0.957118,0.860832,0.096286
2,0.972742,0.874504,0.098238
2,0.976629,0.878642,0.097987
2,0.971512,0.873766,0.097746
2,0.970910,0.874562,0.096348
2,0.970597,0.873285,0.097312
2,0.976040,0.878300,0.097740
2,0.976192,0.878032,0.098160
2,0.969921,0.872369,0.097552
2,0.978670,0.880784,0.097886
2,0.972723,0.875290,0.097433
2,0.977726,0.879313,0.098413
2,0.969999,0.873343,0.096656
2,0.975279,0.876829,0.098450
2,0.977771,0.878378,0.099393
2,0.977060,0.879240,0.097820
2,0.980929,0.881831,0.099098
2,0.970853,0.873189,0.097664
2,0.974253,0.877341,0.096912
2,0.967338,0.869851,0.097487
2,0.974096,0.875740,0.098356
2,0.955812,0.859831,0.095981
2,0.975448,0.877995,0.097453
2,0.975131,0.877155,0.097976
2,0.983059,0.883393,0.099666

3,0.778894,0.711746,0.067147
3,0.778055,0.710340,0.067715
3,0.770766,0.704132,0.066634
3,0.774443,0.707577,0.066866
3,0.773803,0.706898,0.066905
3,0.778283,0.711233,0.067050
3,0.778917,0.711941,0.066976
3,0.776271,0.709391,0.066880
3,0.775343,0.708599,0.066744
3,0.774774,0.707883,0.066891
3,0.770173,0.704003,0.066170
3,0.771589,0.704695,0.066894
3,0.774646,0.707608,0.067038
3,0.771412,0.704285,0.067127
3,0.774754,0.708156,0.066598
3,0.778401,0.710658,0.067744
3,0.774908,0.707930,0.066978
3,0.774279,0.707466,0.066813
3,0.777429,0.710762,0.066667
3,0.772808,0.706282,0.066526
3,0.776780,0.709717,0.067063
3,0.773998,0.707231,0.066767
3,0.773176,0.706386,0.066790
3,0.771030,0.704219,0.066812
3,0.771552,0.705109,0.066443
3,0.778452,0.711019,0.067433
3,0.770227,0.703646,0.066581
3,0.765232,0.698884,0.066348
3,0.774980,0.707916,0.067064
3,0.770656,0.703469,0.067187
3,0.778375,0.711172,0.067203
3,0.777261,0.710023,0.067238
3,0.772322,0.705122,0.067200
3,0.784394,0.716470,0.067924
3,0.776933,0.710036,0.066897
3,0.767507,0.701092,0.066415
3,0.769892,0.703388,0.066504
3,0.776360,0.708997,0.067363
3,0.772400,0.705312,0.067088
3,0.774323,0.707282,0.067041
3,0.772509,0.705836,0.066673
3,0.773350,0.706009,0.067341
3,0.777691,0.710382,0.067309
3,0.779030,0.711872,0.067158
3,0.767944,0.701158,0.066786
3,0.775916,0.708173,0.067743
3,0.773334,0.705754,0.067580
3,0.779117,0.711876,0.067241
3,0.769817,0.703002,0.066815
3,0.777115,0.709628,0.067487
3,0.772388,0.705823,0.066565
3,0.769334,0.702488,0.066845
3,0.778415,0.711282,0.067133
3,0.773810,0.706333,0.067477
3,0.765900,0.699059,0.066841
3,0.782394,0.714817,0.067578
3,0.777004,0.709200,0.067804
3,0.778697,0.711500,0.067197
3,0.782246,0.715150,0.067096
3,0.773401,0.706409,0.066993
3,0.768965,0.702420,0.066545
3,0.773766,0.706500,0.067266
3,0.782053,0.714803,0.067250
3,0.775631,0.708674,0.066957
3,0.777547,0.710550,0.066997
3,0.782191,0.714253,0.067938
3,0.806198,0.736176,0.070022
3,0.781891,0.714026,0.067865
3,0.776629,0.709606,0.067023
3,0.778565,0.711495,0.067070
3,0.769714,0.702602,0.067112
3,0.774664,0.707574,0.067090
3,0.771993,0.704532,0.067461
3,0.779307,0.712313,0.066994
3,0.775207,0.708108,0.067099
3,0.775316,0.708325,0.066991
3,0.766677,0.700265,0.066411
3,0.775045,0.707645,0.067400
3,0.776228,0.709420,0.066808
3,0.769064,0.702342,0.066722
3,0.770497,0.703956,0.066541
3,0.767652,0.701100,0.066552
3,0.767987,0.701308,0.066679
3,0.770103,0.703456,0.066647
3,0.769574,0.702984,0.066590
3,0.771677,0.704898,0.066779
3,0.781832,0.714667,0.067165
3,0.771620,0.704872,0.066748
3,0.781956,0.714653,0.067303
3,0.779443,0.711661,0.067782
3,0.783279,0.715485,0.067794
3,0.769485,0.702523,0.066962
3,0.778424,0.711346,0.067078
3,0.769798,0.703226,0.066572
3,0.776158,0.708550,0.067608
3,0.780573,0.712769,0.067805
3,0.777648,0.710259,0.067389
3,0.779759,0.712646,0.067113
3,0.772224,0.705091,0.067133
3,0.772916,0.706182,0.066734

4,0.624867,0.574094,0.050773
4,0.627222,0.575754,0.051468
4,0.635234,0.583383,0.051851
4,0.628844,0.577381,0.051463
4,0.630233,0.578744,0.051489
4,0.628433,0.577044,0.051389
4,0.634535,0.582468,0.052067
4,0.632109,0.580697,0.051412
4,0.625775,0.574733,0.051042
4,0.630090,0.578929,0.051161
4,0.632750,0.581194,0.051556
4,0.631263,0.579866,0.051397
4,0.629892,0.578740,0.051152
4,0.628623,0.577945,0.050678
4,0.637491,0.585501,0.051990
4,0.635757,0.584309,0.051448
4,0.633497,0.581800,0.051697
4,0.639526,0.587474,0.052052
4,0.631315,0.579586,0.051729
4,0.634965,0.583069,0.051896
4,0.631029,0.579429,0.051600
4,0.631521,0.579797,0.051724
4,0.629407,0.577729,0.051677
4,0.629900,0.578642,0.051258
4,0.636942,0.585086,0.051856
4,0.633423,0.581536,0.051887
4,0.633059,0.581492,0.051567
4,0.628765,0.577952,0.050812
4,0.626895,0.575726,0.051169
4,0.631552,0.579927,0.051625
4,0.630719,0.579325,0.051394
4,0.620485,0.569598,0.050887
4,0.619814,0.569155,0.050658
4,0.617868,0.567416,0.050452
4,0.628466,0.577229,0.051237
4,0.624297,0.573333,0.050964
4,0.629264,0.577980,0.051284
4,0.623364,0.572445,0.050919
4,0.617744,0.567083,0.050661
4,0.624157,0.573372,0.050785
