
2,1,1,1.543303,.000049,1.544356,1.029247,.269905,.244963,1.544481
3,1,2,1.560345,.000055,1.560885,1.296252,.139350,.124849,1.561006
3,2,1,.883509,.000462,.884583,.358542,.275951,.249799,.884706
4,1,3,1.564902,.000339,1.565275,1.380347,.098641,.085797,1.565391
4,2,2,.882917,.000067,.883469,.613966,.142194,.126827,.883593
4,3,1,.665198,.000956,.666289,.133608,.279468,.252912,.666405
5,1,4,1.566835,.000059,1.567122,1.428072,.073795,.064664,1.567237
5,2,3,.884477,.001707,.884857,.698151,.099743,.086438,.884971
5,3,2,.662066,.000823,.662624,.391063,.142800,.127742,.662744
5,4,1,.542537,.017207,.543643,.001956,.284098,.257255,.543765
6,1,5,1.575773,.000060,1.576005,1.462081,.060771,.052465,1.576122
6,2,4,.887684,.000267,.887972,.746337,.075197,.065812,.888086
6,3,3,.664993,.002182,.665376,.477732,.100109,.086968,.665492
6,4,2,.526671,.002005,.527244,.249799,.145316,.130415,.527367
6,5,1,.542684,.072898,.543793,.002161,.284499,.256793,.543917
7,1,6,1.607459,.000058,1.607662,1.509256,.052412,.045170,1.607781
7,2,5,.887432,.000212,.887672,.771077,.061795,.054078,.887789
7,3,4,.669228,.001206,.669523,.525695,.076111,.066783,.669636
7,4,3,.525187,.002945,.525583,.334725,.101405,.088401,.525698
7,5,2,.471864,.001135,.472437,.195011,.145208,.131146,.472553
7,6,1,.552797,.095589,.553933,.001946,.290247,.261404,.554053
8,1,7,1.622106,.000059,1.622281,1.535413,.046050,.039882,1.622401
8,2,6,.909775,.000158,.909981,.809467,.053219,.046458,.910094
8,3,5,.686981,.000833,.687238,.566970,.063682,.055628,.687352
8,4,4,.534503,.001487,.534812,.387255,.077944,.068623,.534929
8,5,3,.487900,.002962,.488314,.289295,.105455,.092546,.488422
8,6,2,.470045,.001241,.470650,.178938,.152188,.138296,.470767
8,7,1,.585904,.194586,.587116,.001697,.307978,.277096,.587236
9,1,8,1.673897,.000061,1.674066,1.594299,.041958,.036736,1.674179
9,2,7,.929130,.000062,.929314,.839674,.047196,.041479,.929427
9,3,6,.693121,.000922,.693343,.590071,.054557,.047808,.693450
9,4,5,.539395,.001242,.539650,.417572,.064443,.056545,.539740
9,5,4,.487293,.001438,.487618,.336661,.079565,.070430,.487712
9,6,3,.471474,.003500,.471886,.269756,.106968,.094046,.471978
9,7,2,.390351,.002291,.390969,.092329,.155479,.141762,.391063
9,8,1,.591099,.231236,.592317,.001573,.310993,.279400,.592411
10,1,9,1.676072,.000062,1.676229,1.603404,.038173,.033442,1.676319
10,2,8,.927657,.000062,.927823,.847077,.042252,.037410,.927923
10,3,7,.693509,.000596,.693700,.602859,.047559,.042058,.693815
10,4,6,.543220,.001034,.543437,.439918,.054593,.047959,.543551
10,5,5,.485143,.001407,.485398,.363450,.064356,.056474,.485512
10,6,4,.469107,.001791,.469424,.318104,.079769,.070303,.469536
10,7,3,.391301,.004210,.391718,.188110,.107345,.094563,.391832
10,8,2,.356980,.001460,.357601,.059690,.155119,.141795,.357721
10,9,1,.594827,.237854,.596046,.001521,.313078,.281100,.596163
11,1,10,1.715561,.000055,1.715701,1.647179,.035633,.031554,1.715818
11,2,9,.942717,.000098,.942867,.868415,.038787,.034445,.942981
11,3,8,.700975,.000668,.701146,.620015,.042269,.037426,.701260
11,4,7,.551177,.000933,.551368,.459830,.047979,.042392,.551484
11,5,6,.491323,.001495,.491544,.386613,.055318,.048496,.491636
11,6,5,.471456,.001844,.471726,.347131,.065703,.057605,.471834
11,7,4,.388982,.002231,.389301,.236199,.080537,.071290,.389414
11,8,3,.358959,.003607,.359385,.154743,.107966,.095430,.359500
11,9,2,.358099,.002278,.358720,.057682,.156907,.143135,.358837
11,10,1,.599008,.260846,.600230,.001436,.315279,.283167,.600350
12,1,11,1.726810,.000058,1.726940,1.662251,.033470,.029767,1.727056
12,2,10,.961349,.000216,.961490,.891848,.036040,.032242,.961606
12,3,9,.726435,.001918,.726595,.648779,.040170,.035466,.726711
12,4,8,.561617,.001220,.561792,.477973,.043507,.038710,.561911
12,5,7,.511518,.002026,.511718,.416160,.049825,.043852,.511833
12,6,6,.486323,.001785,.486554,.377390,.057099,.050383,.486669
12,7,5,.399510,.002098,.399783,.271053,.067600,.059464,.399895
12,8,4,.365956,.002212,.366289,.207584,.083513,.073957,.366403
12,9,3,.363712,.003338,.364152,.152821,.111084,.098962,.364262
12,10,2,.343608,.002644,.344259,.034496,.161015,.147349,.344367
12,11,1,.615681,.281679,.616957,.001548,.323571,.291490,.617075
13,1,12,1.788923,.000056,1.789050,1.726665,.031888,.028867,1.789166
13,2,11,.990557,.000270,.990691,.924522,.033952,.030711,.990804
13,3,10,.741240,.001278,.741389,.669431,.037262,.033114,.741495
13,4,9,.577025,.001421,.577188,.499258,.040365,.035927,.577290
13,5,8,.515569,.001484,.515751,.429957,.044588,.039689,.515862
13,6,7,.494117,.001437,.494322,.397982,.050215,.044547,.494437
13,7,6,.409033,.002800,.409270,.296325,.058716,.051948,.409380
13,8,5,.374842,.002380,.375121,.243053,.069279,.060957,.375229
13,9,4,.368260,.001851,.368604,.206967,.084917,.075736,.368717
13,10,3,.351451,.004448,.351901,.134191,.114198,.101925,.352016
13,11,2,.339884,.002746,.340546,.022869,.165291,.151326,.340667
13,12,1,.631227,.300203,.632521,.001541,.331474,.299158,.632644
14,1,13,1.786443,.000060,1.786562,1.727049,.030243,.027519,1.786680
14,2,12,.987763,.000330,.987886,.925646,.031745,.028850,.988000
14,3,11,.739622,.001280,.739759,.673063,.034205,.030598,.739877
14,4,10,.577519,.001697,.577669,.505782,.037241,.033118,.577778
14,5,9,.519465,.001717,.519631,.440765,.040676,.036073,.519743
14,6,8,.496238,.002417,.496421,.409704,.044787,.039617,.496537
14,7,7,.407878,.002053,.408085,.310823,.050546,.044703,.408186
14,8,6,.373871,.002335,.374110,.262069,.058511,.051679,.374214
14,9,5,.368577,.002128,.368858,.237765,.068845,.060945,.368969
14,10,4,.344629,.002090,.344973,.183632,.084569,.075550,.345080
14,11,3,.338757,.003630,.339206,.122472,.113776,.101943,.339317
14,12,2,.328020,.002520,.328683,.009566,.165374,.152010,.328797
14,13,1,.630551,.295710,.631847,.001570,.330982,.298932,.631960
15,1,14,1.783913,.000063,1.784026,1.727070,.028650,.026412,1.784142
15,2,13,.987728,.000365,.987851,.929174,.029661,.027239,.987967
15,3,12,.742208,.002635,.742338,.678226,.032932,.029083,.742450
15,4,11,.576615,.001999,.576754,.509408,.034434,.030790,.576859
15,5,10,.517942,.002214,.518093,.445737,.037165,.032961,.518201
15,6,9,.497347,.002712,.497515,.417854,.041061,.036284,.497629
15,7,8,.407569,.001875,.407763,.320792,.045103,.040184,.407875
15,8,7,.372588,.002216,.372807,.275399,.050390,.044637,.372923
15,9,6,.366988,.002807,.367228,.255853,.057886,.051206,.367345
15,10,5,.345682,.002555,.345964,.214735,.068643,.060752,.346078
15,11,4,.335865,.003241,.336210,.172833,.085522,.076210,.336322
15,12,3,.327845,.004362,.328298,.112069,.113380,.101486,.328412
15,13,2,.335303,.003755,.335970,.017514,.166245,.150928,.336085
15,14,1,.627689,.329811,.628985,.001661,.329206,.297806,.629103
16,1,15,1.774103,.000242,1.774213,1.719574,.027257,.025107,1.774329
16,2,14,.983480,.000925,.983591,.926424,.028580,.026089,.983700
16,3,13,.739129,.002429,.739258,.678523,.030711,.027414,.739369
