total_threads iteration_threads transfer_threads iteration_time iteration_idle_time transfer_time transfer_idle_time DRAM_to_NVM_time Analyse_time Total time
16,14,2,0.321802,0.027209,0.322471,0.001254,0.166348,0.154324,0.322543
16,14,2,0.323678,0.026496,0.324339,0.002927,0.167067,0.153860,0.324458
16,14,2,0.337503,0.042989,0.338170,0.000261,0.167926,0.155488,0.338243
16,14,2,0.323228,0.028721,0.323897,0.002639,0.166966,0.153762,0.323970
16,14,2,0.324951,0.028381,0.325616,0.002638,0.167878,0.154626,0.325691
16,14,2,0.321620,0.027394,0.322308,0.001866,0.166600,0.153306,0.322425
16,14,2,0.319622,0.025428,0.320297,0.001774,0.165847,0.152120,0.320416
16,14,2,0.322616,0.027544,0.323279,0.002704,0.166675,0.153340,0.323350
16,14,2,0.321062,0.024799,0.321725,0.002835,0.165809,0.152515,0.321841
16,14,2,0.323622,0.029618,0.324284,0.001674,0.167468,0.154571,0.324354
16,14,2,0.348945,0.026038,0.349602,0.031458,0.165579,0.152031,0.349675
16,14,2,0.321469,0.027407,0.322131,0.001262,0.167685,0.152647,0.322205
16,14,2,0.322231,0.027051,0.322895,0.002508,0.166608,0.153248,0.322966
16,14,2,0.323988,0.029509,0.324688,0.001954,0.167737,0.154496,0.324762
16,14,2,0.322800,0.028284,0.323463,0.002443,0.167547,0.152946,0.323537
16,14,2,0.285364,0.023658,0.286068,0.002555,0.147516,0.135585,0.286142
16,14,2,0.319638,0.025611,0.320319,0.002023,0.165842,0.151887,0.320467
16,14,2,0.319705,0.026198,0.320367,0.001485,0.165158,0.153162,0.320490
16,14,2,0.323650,0.029891,0.324339,0.001204,0.168059,0.154590,0.324412
16,14,2,0.324312,0.025713,0.324985,0.005585,0.165894,0.153024,0.325058
16,14,2,0.330064,0.028159,0.330731,0.009020,0.166932,0.154238,0.330804
16,14,2,0.352976,0.041634,0.353644,0.022414,0.179519,0.151249,0.353762
16,14,2,0.322385,0.028220,0.323043,0.000246,0.167404,0.152303,0.323160
16,14,2,0.321446,0.027501,0.322106,0.001853,0.166631,0.153140,0.322234
16,14,2,0.346200,0.020708,0.346861,0.029627,0.165183,0.151521,0.346933
16,14,2,0.252448,0.022481,0.253106,0.002228,0.130708,0.119763,0.253227
16,14,2,0.348472,0.024510,0.349136,0.030810,0.166237,0.151612,0.349260
16,14,2,0.203596,0.014060,0.204255,0.001632,0.105668,0.096594,0.204380
16,14,2,0.319648,0.024139,0.320325,0.001930,0.165749,0.152139,0.320476
16,14,2,0.236032,0.016389,0.236693,0.002472,0.122122,0.111698,0.236767
16,14,2,0.349289,0.024685,0.349953,0.031341,0.166015,0.152086,0.350077
16,14,2,0.371664,0.039046,0.372325,0.039550,0.180497,0.151785,0.372450
16,14,2,0.323349,0.026526,0.324010,0.002804,0.167206,0.153547,0.324144
16,14,2,0.322364,0.027312,0.323026,0.002436,0.166861,0.153237,0.323147

