
2,1,1,1.492039,.000049,1.493088,.981290,.268176,.243369,1.493190
3,1,2,1.514192,.000058,1.514733,1.250831,.138842,.124626,1.514855
3,2,1,.899970,.000399,.901031,.381496,.272172,.247070,.901155
4,1,3,1.514203,.000435,1.514570,1.332371,.097331,.084381,1.514685
4,2,2,.905732,.000065,.906279,.640080,.139989,.125730,.906406
4,3,1,.721497,.000813,.722569,.197956,.274556,.249757,.722694
5,1,4,1.500071,.000064,1.500350,1.363597,.072673,.063491,1.500465
5,2,3,.896999,.001661,.897369,.714792,.097158,.084894,.897485
5,3,2,.725601,.000082,.726159,.457073,.141325,.127092,.726277
5,4,1,.596787,.001109,.597877,.065466,.278917,.253190,.597999
6,1,5,1.505946,.000066,1.506173,1.394355,.059588,.051536,1.506292
6,2,4,.885111,.000194,.885391,.747738,.073012,.064018,.885506
6,3,3,.717600,.002416,.717985,.530150,.099467,.087328,.718103
6,4,2,.585214,.000515,.585762,.318437,.139965,.126482,.585884
6,5,1,.618953,.001016,.620026,.096925,.274778,.248018,.620143
7,1,6,1.490813,.000068,1.491003,1.398205,.049368,.042619,1.491118
7,2,5,.885083,.000162,.885308,.775299,.058366,.050917,.885423
7,3,4,.703111,.000619,.703394,.567818,.071865,.063064,.703509
7,4,3,.581662,.002373,.582034,.399321,.096790,.085111,.582144
7,5,2,.613529,.000253,.614080,.346883,.139867,.126631,.614195
7,6,1,.588415,.001105,.589490,.068700,.273716,.246787,.589610
8,1,7,1.596106,.000066,1.596284,1.509004,.046063,.040262,1.596401
8,2,6,.966723,.000083,.966938,.862143,.055197,.048744,.967055
8,3,5,.766782,.000973,.767033,.645908,.064112,.055962,.767141
8,4,4,.613892,.001032,.614198,.466950,.077635,.068741,.614290
8,5,3,.653458,.002699,.653876,.456683,.104100,.092026,.653984
8,6,2,.634872,.000521,.635489,.343179,.152930,.138625,.635610
8,7,1,.582837,.098394,.584046,.001881,.305751,.276081,.584166
9,1,8,1.645819,.000058,1.645982,1.565724,.042187,.037001,1.646098
9,2,7,.975728,.000388,.975913,.884990,.047760,.042187,.976025
9,3,6,.776817,.000530,.777033,.673125,.054880,.048046,.777154
9,4,5,.626705,.001401,.626961,.503495,.065122,.057290,.627080
9,5,4,.658665,.001794,.658984,.505668,.080829,.071208,.659103
9,6,3,.631431,.003003,.631847,.428126,.107472,.095037,.631967
9,7,2,.478701,.001443,.479317,.182127,.154853,.141059,.479442
9,8,1,.590349,.102663,.591567,.001790,.309879,.279561,.591690
10,1,9,1.651869,.000062,1.652020,1.578500,.038456,.033863,1.652132
10,2,8,.972756,.000061,.972921,.892350,.042219,.037266,.973033
10,3,7,.774098,.000947,.774290,.682925,.048026,.042287,.774399
10,4,6,.625921,.000817,.626139,.522051,.054714,.048229,.626253
10,5,5,.661256,.001715,.661516,.536726,.065381,.057615,.661633
10,6,4,.629537,.001334,.629857,.476602,.080784,.071457,.629972
10,7,3,.480075,.003332,.480500,.276361,.107321,.095407,.480616
10,8,2,.486192,.000986,.486821,.185797,.157043,.142971,.486938
10,9,1,.592695,.129701,.593931,.001832,.311346,.280421,.594050
11,1,10,1.675004,.000057,1.675152,1.606850,.035446,.031529,1.675269
11,2,9,.994221,.000065,.994382,.919886,.038802,.034470,.994493
11,3,8,.791733,.000963,.791905,.709284,.043084,.038065,.792019
11,4,7,.638063,.000904,.638254,.546116,.048125,.042643,.638365
11,5,6,.677507,.001091,.677732,.571082,.056145,.049390,.677844
11,6,5,.639705,.000928,.639971,.513954,.066454,.058380,.640082
11,7,4,.486656,.001984,.486983,.330525,.082086,.072886,.487096
11,8,3,.486394,.003428,.486820,.279626,.108903,.096822,.486928
11,9,2,.466730,.000838,.467357,.165220,.157925,.143606,.467477
11,10,1,.601508,.064681,.602762,.002080,.315265,.285086,.602875
12,1,11,1.715565,.000063,1.715699,1.650366,.033660,.030202,1.715813
12,2,10,1.026216,.000118,1.026359,.955537,.036715,.032732,1.026471
12,3,9,.815378,.001223,.815539,.737702,.040311,.035784,.815655
12,4,8,.659349,.001150,.659526,.575167,.043773,.038953,.659640
12,5,7,.689851,.001540,.690048,.594596,.049736,.043843,.690165
12,6,6,.654144,.001166,.654373,.544910,.057298,.050694,.654488
12,7,5,.500225,.001951,.500500,.370407,.068127,.060210,.500614
12,8,4,.503012,.001482,.503349,.342566,.084349,.075295,.503459
12,9,3,.481055,.002846,.481500,.268279,.112340,.100169,.481612
12,10,2,.551239,.001209,.551892,.238715,.163522,.148662,.552007
12,11,1,.619405,.154189,.620685,.001882,.324749,.293706,.620803
13,1,12,1.741427,.000063,1.741552,1.679332,.031749,.028847,1.741669
13,2,11,1.035922,.000188,1.036054,.969730,.034165,.030654,1.036172
13,3,10,.824782,.001096,.824934,.753123,.037328,.033028,.825049
