

DRAM,2935.25,2616.52,3116.42,2266.08,3522.36,2571.42,2810.42,2632.43,3821.96,4194.32,4185.89,3947.80,4261.54,4254.47,4176.18,4213.76,4214.79,4142.86,4165.79,4203.79,4218.04,4176.47,4182.13,4211.03,4127.52,4161.32,4184.37,4176.05,4244.22,4226.52,4127.17,4231.89,4275.07,4186.72,4178.51,4224.68,4110.23,4258.01,4102.69,4188.27,4168.96,4143.22,4094.41,4190.45,4178.00,4137.13,4161.85,4087.64,4106.25,4142.69
DRAM,2989.79,2888.43,2213.87,2294.40,2979.98,2582.60,2401.52,3029.49,4085.52,4117.15,3923.12,3846.92,3939.01,4147.98,4183.98,4168.21,4108.15,4062.42,4109.48,4094.88,4155.88,4184.13,4073.02,4149.49,4067.97,3808.93,4172.44,4230.51,4218.62,4117.20,4215.27,4254.01,4165.90,4170.23,4203.80,4104.31,4239.42,4113.70,4206.13,4183.65,4155.57,4110.87,4230.02,4136.21,4153.62,4169.85,4150.01,4170.75,4176.87,5277.48
DRAM,2786.32,2587.12,2463.26,2269.43,2495.63,2415.56,2426.10,3568.83,4046.22,4029.07,3977.02,4205.16,4222.03,4166.87,4187.48,4185.21,4129.49,4122.30,4183.05,4211.45,4199.00,4216.85,4228.99,4158.98,4156.54,4230.87,4178.92,4267.04,4261.86,4111.63,4176.54,4247.96,4180.55,4067.70,4193.29,4056.24,4208.93,4053.25,4187.22,3965.47,4144.46,4094.70,4219.05,3825.87,3764.88,3745.44,3790.10,3703.57,4172.53,7068.08
DRAM,2896.09,2837.98,2301.57,2552.18,2541.09,2724.48,2770.65,2888.44,4191.94,4201.26,4197.87,4150.02,4254.38,4181.44,4161.73,4175.84,4180.41,4095.55,4177.51,4187.31,4177.51,4057.80,3798.48,4135.56,4014.28,4191.55,4106.06,4240.37,4262.16,4155.81,4173.27,4244.53,4246.48,4122.71,3891.17,3685.49,3823.78,4032.89,4146.81,4154.58,4097.57,4094.55,4186.60,4207.15,4131.19,4194.71,3766.41,3989.02,4208.05,5209.26
DRAM,2993.97,3279.94,2262.09,2299.34,2624.45,2968.76,2488.95,2860.10,4042.44,4153.73,4149.55,4126.11,4247.51,4147.45,4177.69,4189.82,4181.98,4079.42,4152.44,4163.09,4221.20,4193.63,4163.43,4170.38,4053.24,4158.11,3995.27,4177.75,4161.95,4098.99,4096.98,4200.92,4194.58,4068.04,4185.29,4052.16,4132.88,4105.65,4124.62,4192.07,4044.25,4122.06,4147.33,4294.07,4121.94,4268.43,4112.16,4256.59,4099.10,4586.67
DRAM,2767.95,2791.45,2462.01,2470.19,2396.74,2577.28,2230.68,3609.30,4116.14,4145.46,4095.00,4115.80,4214.36,3849.94,3831.76,3819.96,3717.81,3731.40,3807.21,4058.83,4215.16,4193.69,3921.12,3791.18,3998.72,4115.48,4230.00,4264.95,4151.29,4161.27,4245.69,4236.01,4070.08,4187.01,4060.58,4131.41,4162.81,4124.04,4210.76,4089.40,4122.85,4110.74,4290.57,4103.30,4255.86,4076.42,4264.27,4106.03,4568.72,7161.54
DRAM,2831.15,2579.99,2676.26,3319.14,4122.77,2969.76,2882.65,2748.44,3012.71,3965.55,4075.76,4135.70,4185.70,4242.20,4217.71,4217.46,4228.96,4220.06,4136.30,4213.27,4218.82,4247.09,4246.36,4228.40,4258.73,4147.83,4242.92,4198.86,4257.36,4266.50,4168.88,4157.27,4247.29,4270.26,4124.30,4241.58,4173.21,4189.84,4193.53,4118.60,4221.40,4110.72,4180.24,4141.02,4213.10,4100.43,4253.76,4050.90,4176.36,4036.00
DRAM,2750.04,3044.72,2522.42,2641.08,2526.97,2753.53,2588.27,3382.07,3843.54,4092.04,3860.44,4006.53,4205.07,4197.10,4152.17,4184.19,4173.86,4086.25,4152.91,4118.91,4210.46,4211.45,4192.11,4222.69,4126.76,4194.01,4052.28,4204.81,4237.71,4172.81,4118.54,4222.12,4253.72,4126.32,4125.59,4157.46,4146.52,4218.60,4105.44,4221.73,3666.22,3718.13,3715.56,3916.99,4150.04,4260.33,4034.55,4241.40,4120.46,4747.10
DRAM,3684.05,2925.65,2460.51,2496.70,2378.34,2769.26,2797.88,2654.25,3913.63,4207.89,4206.16,3922.87,4173.43,4161.65,4127.29,4159.55,4154.09,4066.91,4132.18,4081.98,4115.74,4181.94,4173.67,4094.63,4108.01,4203.31,4025.52,4228.18,4258.02,4154.52,4125.80,4216.48,4240.02,4086.87,4158.36,4129.86,4140.32,4181.77,4117.01,4228.38,4081.65,4158.35,4104.98,4272.49,4053.60,4190.35,3928.30,4214.37,4068.65,4476.47
DRAM,2776.92,2824.50,3182.02,2781.03,2876.80,2907.43,2553.71,2601.37,3986.68,4170.28,4067.48,3847.09,4192.11,4160.67,4157.05,4156.10,4157.62,4100.77,4109.14,4118.15,4067.52,4116.95,4090.96,4129.67,4126.07,4093.26,3924.19,4198.29,4246.43,4199.47,4114.71,4229.49,4252.95,4139.14,4183.65,4184.75,4123.45,4242.15,4109.26,4206.54,4148.34,4157.58,4081.75,4242.37,4133.09,4159.35,4114.05,4135.16,4075.21,4195.88
DRAM,2859.67,2742.54,2203.83,2296.21,2625.68,2554.96,2478.63,3571.21,4199.18,4159.79,4092.51,4177.06,4226.33,4198.21,4199.68,4191.53,4177.40,4089.71,4167.93,4181.23,4194.14,4174.37,4188.61,4106.91,3656.46,3767.54,3713.05,3818.94,3775.09,3677.00,3792.31,3812.96,3675.41,3794.45,3651.85,3804.48,3655.81,3759.76,3680.34,3698.88,3701.75,3807.22,3694.67,3752.92,4133.54,4232.66,4233.52,5243.35,8421.35,8715.59
