1
2 DRAM,3393.98,10943.99,10949.52,10755.28,10759.63,10762.66,10758.56,10753.99,10620.31,10493.60
3 DRAM,2314.82,10742.01,10707.42,10709.44,10712.29,10705.78,10719.77,10721.62,10886.36,11047.20
4 NVM,169.00,3690.00,5598.85,5529.10,5585.13,5591.69,5502.88,5617.64,5552.24,5708.40
5 NVM,169.01,3771.05,5624.65,5565.35,5601.04,5624.10,5404.82,5558.60,5581.09,5685.88
6 NVM,169.04,3876.21,5623.05,5489.36,5557.73,5621.98,5522.19,5616.64,5650.77,5592.06
7 NVM,169.24,3996.85,5635.21,5577.56,5585.60,5647.11,5521.41,5607.84,5674.91,5527.61
8 NVM,169.25,3951.69,5599.58,5568.43,5581.62,5634.14,5379.74,5494.22,5661.13,5556.86
9 NVM,169.29,4397.91,5703.51,5581.60,5539.21,5631.36,5446.72,3324.30,5566.38,6529.60
10 NVM,169.42,4283.35,5698.94,5584.08,5550.50,5648.08,5521.71,5575.96,3381.12,6394.63
11 NVM,169.45,4168.00,5649.02,5548.10,5524.79,5609.78,5481.31,5556.05,5630.47,5380.74
12 NVM,169.39,4654.43,5794.94,5607.64,5535.72,3417.80,5510.44,5652.67,5608.33,6107.34
13 NVM,168.98,3624.63,5589.38,5512.87,5567.79,5571.18,5485.61,5606.60,5590.20,5773.63
14 NVM,168.98,4969.95,3501.02,5516.04,5627.76,5570.00,5502.12,5646.17,5588.15,6120.63
15 NVM,169.09,4812.74,5744.83,4709.87,3799.01,5548.54,5536.75,5674.10,5611.87,6207.18
13
0 DRAM,2337.96,11165.77,11171.94,11175.39,11165.22,11161.97,11161.11,11173.26,11048.58,10991.13
1 DRAM,3465.92,11110.11,11183.88,11278.18,11293.68,10998.68,11290.41,11276.66,11282.86,11163.21
2 DRAM,2366.90,11220.12,11240.55,11244.41,10969.87,11227.21,11236.27,11228.23,11134.61,11047.58
3 NVM,154.82,3796.79,5274.22,5310.43,5290.73,5260.05,5227.76,5230.36,5225.00,5282.27
4 NVM,154.94,4364.26,5318.78,5305.08,5306.66,5266.17,5198.91,5273.60,3603.39,4951.37
5 NVM,154.71,4616.23,5334.69,5311.08,5315.25,3578.90,4314.94,5292.35,5239.15,6114.01
6 NVM,155.06,3982.77,5266.19,5279.31,5278.41,5232.54,5198.42,5227.90,5249.48,5186.62
7 NVM,154.83,4101.71,5301.56,5314.68,5313.14,5269.88,5227.15,5268.91,5278.54,5159.54
8 NVM,154.73,3497.86,5281.97,5319.79,5196.12,5181.72,5245.21,5291.25,5251.34,5501.76
9 NVM,154.85,4856.54,5377.16,5302.12,3191.28,5106.49,5132.48,5290.67,5236.29,5848.51
10 NVM,154.84,3937.00,5282.95,5313.21,5306.36,5263.21,5234.30,5260.11,5275.74,5231.43
11 NVM,154.74,3553.98,5145.19,5250.95,5268.75,5216.55,5205.84,5255.83,5218.46,5407.17
12 NVM,154.73,4661.30,3627.37,5286.51,5268.29,5207.35,5222.73,5256.83,5214.75,5637.83
13 NVM,154.85,3663.25,5258.68,5301.72,5284.99,5252.27,5223.91,5260.22,5255.62,5325.20
14 NVM,155.05,4512.32,5337.39,5287.38,5297.89,5265.50,5182.39,3151.37,5216.18,6010.47
15 NVM,154.75,4997.58,5361.10,3196.34,5278.96,5199.68,5187.24,5272.31,5221.88,5885.23
14
0 DRAM,2370.36,10990.59,10991.96,10979.58,10980.43,10995.34,10983.36,10982.30,10988.86,10995.36
1 DRAM,2391.59,11049.96,11045.91,10858.14,11043.71,11048.51,10760.94,11040.04,11043.47,10771.14
2 NVM,142.13,3384.55,4726.65,4924.11,4856.90,4917.78,4834.04,4920.11,4921.37,5266.36
3 NVM,142.38,4703.93,5052.47,2920.27,4858.45,4917.90,4829.61,4953.87,4920.86,5594.48
4 NVM,142.18,4291.29,4923.30,4912.71,4845.80,4889.66,4847.84,4863.86,3024.36,5969.02
5 NVM,142.28,4062.38,4915.68,4928.73,4860.62,4902.17,4865.96,4849.69,4953.65,4866.93
6 NVM,142.13,3496.63,4862.20,4938.41,4876.68,4928.52,4859.38,4919.64,4937.74,5094.00
7 NVM,142.11,3729.20,4868.18,4811.16,4863.86,4915.03,4853.10,4899.53,4932.31,5012.41
8 NVM,142.28,3399.05,4607.55,4627.29,4576.75,4912.22,4843.23,4957.87,4938.33,5496.77
9 NVM,142.21,3952.07,4893.74,4932.65,4868.06,4909.09,4871.20,4891.37,4953.91,4886.85
10 NVM,142.20,4582.62,4997.22,4819.28,4875.17,3026.06,4838.72,4957.46,4924.76,5705.12
11 NVM,142.29,3573.79,4874.93,4941.79,4876.25,4925.73,4871.05,4913.53,4950.75,4986.26
12 NVM,142.26,3763.36,4877.11,4925.59,4863.21,4908.20,4862.21,4890.90,4941.07,4924.05
13 NVM,142.35,4495.23,5021.40,4938.99,4889.93,4916.20,4499.16,3185.44,4934.01,5586.90
14 NVM,142.14,3597.40,4850.37,4919.90,4855.90,4911.50,4807.27,4898.61,4880.18,5006.15
15 NVM,142.36,4188.99,4970.50,4949.84,4852.84,4868.42,4793.86,4897.53,4935.96,4454.23
15
0 DRAM,2433.29,11049.35,11049.71,11041.42,11056.37,11051.78,11047.89,10902.60,11042.26,11029.23
1 NVM,131.83,3519.66,4535.89,4601.25,4639.59,4638.05,4649.74,4557.55,4566.45,4720.78
2 NVM,132.00,3400.75,4552.42,4613.53,4656.69,4655.13,4534.29,4670.32,4583.02,4710.19
3 NVM,131.88,3433.81,4544.72,4608.48,4648.83,4583.94,4667.03,4659.90,4577.58,4724.98
4 NVM,131.82,4320.10,4527.22,4500.02,4564.32,4623.29,2715.71,4565.98,4563.84,6027.09
5 NVM,131.82,3594.12,4532.67,4585.22,4627.21,4634.32,4630.71,4646.23,4554.07,4676.05
6 NVM,131.92,3145.68,4526.05,4621.33,4651.34,4651.01,4661.41,4648.45,4471.56,4955.48
7 NVM,131.82,4624.50,4697.87,4574.25,2855.11,4666.16,4666.46,4533.09,4587.51,5329.98
8 NVM,131.88,3729.20,4553.74,4589.58,4639.71,4643.28,4650.18,4663.39,4565.79,4584.70
9 NVM,131.84,4542.65,4682.95,4569.74,4646.22,2848.04,4666.95,4640.94,4579.50,5337.50
10 NVM,131.86,3922.20,4576.07,4582.37,4641.60,4643.01,4658.06,4671.90,4569.37,4588.66
11 NVM,131.84,3188.83,4516.45,4613.55,4640.57,4635.65,4652.73,4637.29,4566.10,4938.12
12 NVM,131.89,4126.36,4606.74,4582.78,4647.95,4653.37,4659.13,4687.75,4579.99,3061.15
13 NVM,131.92,4181.49,4639.19,4592.66,4653.84,4664.60,4663.72,2832.11,4289.42,5750.29
14 NVM,131.85,4016.88,4585.00,4580.59,4643.24,4640.46,4557.09,4673.14,4568.59,4485.25
15 NVM,131.90,4820.44,4152.79,3101.42,4635.49,4537.54,4643.21,4619.86,4558.14,5175.67
