

DRAM,4326.04,4296.78,4202.44,4193.06,4137.10,4216.31,3939.54,4057.09,4133.56,4123.27,4121.80,4117.72,4011.93,3975.96,4021.16,4079.06,4141.99,3770.69,4040.79,3884.81,3938.66,4270.59,3866.52,4216.85,3859.91,4049.34,4081.58,4097.79,4006.01,3854.08,4112.37,3925.88,3949.25,3845.74,4089.14,3989.97,3922.12,4018.66,4112.22,4096.56,3880.31,3871.28,4095.77,4062.02,4137.07,3802.12,4077.11,4011.40,4163.84,4164.19
DRAM,4331.13,4346.83,4228.78,4164.91,4105.85,4181.88,3906.46,4130.52,4120.35,3973.54,4043.51,4131.05,4002.95,3918.33,3925.08,3849.93,4041.35,3877.99,3870.63,3939.83,3886.03,4057.59,3891.66,3960.63,3997.17,4036.45,3926.80,4202.58,3845.62,4114.71,4113.06,3933.15,4169.31,4024.60,4206.47,4128.21,4280.26,4127.18,4094.32,4170.68,4182.42,4028.31,4015.26,3872.10,3899.86,3974.49,3816.19,4029.74,4070.81,4186.28
DRAM,4366.53,4374.95,4277.62,4219.47,4145.09,4279.92,3942.79,4140.31,4237.37,4012.86,4057.74,4126.69,4074.93,4062.09,4131.43,3919.94,4029.36,3917.33,4054.70,4216.07,4052.75,4251.90,3915.23,3960.12,4044.64,3785.76,4198.75,4023.61,3990.86,3952.58,4043.44,3873.29,4010.83,4080.48,4049.06,3957.58,3766.05,3954.82,4032.39,4197.79,4087.23,3991.28,4026.70,4228.38,4034.54,4187.05,3942.98,4021.17,3907.81,4193.24
DRAM,4369.92,4333.44,4258.99,4229.14,4133.86,4248.82,4210.12,4108.27,4322.00,4048.04,3919.92,4286.69,3961.72,3828.43,3977.13,3948.18,3953.71,3874.13,3992.63,4091.37,4040.04,4225.86,3758.71,4124.37,3976.94,4182.16,4006.63,4039.58,4198.51,3887.37,4094.66,4161.54,4172.20,3701.47,3913.29,3982.92,3890.11,3880.49,4069.99,4162.32,4193.09,3903.61,4157.76,3839.49,4195.69,3746.92,3992.82,4045.46,4076.33,4139.27
DRAM,4384.93,4369.25,4267.69,4215.86,4140.12,4258.72,3948.90,4022.83,4274.04,3992.95,4044.40,4236.43,4046.75,4100.23,4132.70,3966.28,4154.30,3747.88,3993.12,4022.86,3878.34,4192.42,3893.87,4166.84,3933.22,4046.86,4073.06,3963.07,4010.40,3883.40,4035.91,3988.74,4018.42,3909.99,4076.55,4214.27,4042.31,4140.17,4002.23,3965.22,3961.99,4189.01,4019.54,3951.06,3903.42,3800.70,3950.29,3951.12,3779.94,4145.48
DRAM,4383.69,4363.88,4258.42,4195.84,4133.90,4260.90,3924.88,3929.71,3903.64,3925.99,4080.82,4242.59,3962.34,4115.97,3988.01,3968.43,4047.44,3915.37,3757.61,3856.03,4123.65,4132.79,3766.98,4060.49,4160.94,4035.32,3664.22,3790.47,4068.44,4153.61,4094.46,3971.16,4028.01,4147.03,4193.26,3998.15,4211.51,4071.52,4081.07,3943.32,3864.63,3777.80,3935.74,4169.74,3765.83,3942.39,4066.92,4094.24,4148.00,4456.60
DRAM,4213.62,4213.91,4112.63,4169.02,4114.43,4084.57,4171.87,3959.51,3641.26,3942.45,4149.56,4259.76,4025.10,4006.06,3944.21,4107.88,3840.97,3739.24,3987.20,3861.15,3841.30,4249.06,4149.28,4288.78,4097.19,4169.82,4104.41,4193.00,4129.25,4124.27,4229.51,4021.37,3989.60,4035.43,3889.13,3966.69,3917.63,4140.07,3971.58,4239.82,4145.26,4048.63,4081.36,3838.53,4138.35,3983.85,4012.26,4192.76,3872.77,4134.03
DRAM,4347.51,4333.84,4233.86,4173.25,4115.11,4241.26,4073.65,4043.23,4226.14,4171.93,4217.01,4185.96,4096.91,3998.75,3954.42,3906.47,4115.53,3804.45,3960.42,4116.50,3928.43,4158.92,3888.20,4046.49,4035.04,3878.99,3971.54,4167.03,4150.81,4038.71,4118.20,3906.67,3877.79,3898.36,3924.64,4083.51,4021.88,4066.27,4176.11,4091.97,4152.48,4089.63,4070.56,4092.75,4039.91,4054.92,3950.89,3867.48,3754.33,3908.99
DRAM,4343.64,4340.48,4201.19,4181.12,4121.25,4156.62,4202.64,3972.22,4277.11,3781.57,4033.58,4106.27,4044.45,4063.95,4172.75,4183.18,4058.60,3829.31,4020.39,4197.26,3913.38,4141.39,3691.16,3931.08,4207.20,3920.29,3905.04,3860.56,3963.77,4035.72,4100.90,3947.01,3896.11,3984.48,4202.95,4053.24,4155.71,3998.25,3847.51,3886.25,3891.17,4112.73,3993.70,3769.28,4012.24,3985.20,3883.10,4058.00,4194.00,4298.41
DRAM,4352.49,4366.86,3914.14,3750.65,3735.54,3972.31,4165.24,4295.93,4097.54,3931.61,4072.29,4107.16,3916.00,4062.41,4003.49,4173.40,4124.78,3892.32,4094.50,4022.29,4267.65,3888.15,3805.87,4042.42,3889.86,4178.46,3876.63,4113.87,4204.31,3877.71,4154.84,3947.85,4220.38,4030.74,4100.15,4072.64,4042.07,4161.90,4132.76,4195.90,3982.15,3991.05,4137.57,3940.80,4007.92,3878.73,3908.91,4090.89,4018.15,4322.74
DRAM,4348.12,4314.84,4188.85,4148.13,4073.33,4068.52,3869.60,4040.08,3761.10,4068.54,3986.35,4227.20,3893.97,4016.83,4156.96,3983.24,4051.54,3931.71,4232.47,4083.09,4116.62,3814.57,3773.95,4157.47,4185.33,4062.18,3928.45,3990.90,3946.87,4115.87,3961.15,4128.67,4028.01,3931.22,3941.61,4018.95,4099.21,3948.92,4017.61,4012.56,4058.99,4030.63,3993.01,4108.73,4222.58,4084.75,4013.13,3631.26,4088.41,4322.93
DRAM,4316.55,4308.40,4238.67,4154.25,4098.47,4194.93,3863.75,3940.48,3534.92,4102.34,3979.17,4206.67,4076.79,4056.14,3972.94,4017.60,3948.54,3672.99,3968.91,3840.01,4015.22,3920.91,3762.01,4250.72,3817.97,4036.61,4069.51,4210.33,4080.17,3987.59,3973.30,3915.09,4171.61,3731.65,4257.16,4085.09,3692.39,3938.29,4079.95,4173.90,4070.86,4148.01,4023.45,4033.11,3929.27,4143.28,3812.57,3853.22,3897.96,5357.46
