

DRAM,3976.96,4262.71,4230.69,4168.64,4213.18,4152.24,4075.49,4219.44,4346.67,3898.72,3923.11,4170.30,4076.66,4064.88,4308.41,4335.87,3423.11,3131.21,4072.31,3136.23,5293.28,4057.58,4082.81,4075.15,4065.21,4071.50,4098.75,4099.07,3928.86,4055.69,4245.84,4173.09,4178.84,4201.15,4346.62,4355.45,4331.24,4322.60,4016.48,3978.77,4365.77,4278.50,3968.69,4041.99,4031.63,3760.73,4535.70,3722.10,3444.84,6058.25
DRAM,4261.65,3853.27,4191.20,4277.91,4121.25,4217.24,4221.04,4279.05,4093.31,4249.92,4421.59,4248.80,3954.73,4328.30,4169.70,4424.37,4496.48,3238.65,2950.86,3622.49,4404.04,4203.27,4240.00,4231.79,4236.81,4239.58,4233.51,4235.62,4275.10,4446.15,4196.40,3977.13,4230.26,4237.00,4068.61,4464.27,4198.19,4344.56,4429.97,4186.10,4349.45,4429.70,4424.64,4251.38,4249.49,4388.11,3638.17,3103.94,4298.87,4641.19
DRAM,4295.37,4213.29,3880.16,4259.23,4301.64,3782.94,3982.65,4105.12,4445.38,4090.93,4044.59,4213.56,4158.30,4273.69,4063.99,4324.96,4384.24,3866.25,3120.46,3011.15,3415.12,4242.08,4226.60,4223.71,4227.94,4228.37,4223.81,4228.00,4230.79,4267.97,4103.15,4260.35,4233.15,4117.06,2967.20,3037.52,4445.32,3871.09,4070.21,3194.15,4442.77,4312.72,4267.30,4408.71,4243.25,4369.49,4369.13,4442.82,4600.43,6016.21
DRAM,4039.79,4340.13,3814.42,4010.24,4138.03,4297.71,4224.60,4240.48,3995.33,4086.78,4399.97,4264.42,3688.14,3891.15,4425.44,3504.36,3743.27,4463.09,3630.94,3247.76,3584.24,4204.96,4171.91,4175.89,4167.23,4170.79,4163.65,4165.82,3665.51,4240.32,4196.28,4166.01,4198.97,3523.61,4447.36,4444.66,4444.15,4442.12,3982.98,4311.16,4412.87,4417.72,4250.35,4226.14,4234.35,3353.04,4193.22,3773.80,4715.20,4665.23
DRAM,4280.24,4178.05,4300.52,4231.77,4274.94,3981.34,4220.08,3833.33,3973.68,4199.29,4387.66,4016.38,4185.88,4009.21,3951.05,4245.07,4521.05,3411.91,3777.44,3508.26,3996.44,4092.40,3754.66,3789.05,3767.47,3769.00,3745.06,3766.01,3673.70,4240.57,4238.92,4205.98,4199.19,4313.92,4408.52,4407.52,4405.45,4404.51,4306.16,4403.09,4408.07,4409.57,4069.82,4223.82,3821.36,4391.26,4703.41,4718.20,4725.70,4875.07
DRAM,4384.25,4226.77,4358.27,4286.17,4208.34,4140.87,3827.50,4299.49,3897.65,4249.78,4396.96,4321.23,4254.34,4287.11,4324.41,4458.05,3827.80,4682.67,3494.76,3399.62,3013.41,4122.11,4256.81,4243.77,4248.84,4244.91,4248.51,4241.77,4144.54,4393.88,4309.69,4224.62,4257.42,4248.31,4372.51,4320.04,4439.97,4431.79,4443.60,4287.10,4467.38,4475.37,2903.63,4072.74,4239.69,3771.92,3444.87,4128.53,4170.69,3371.91
DRAM,4362.15,4376.15,4347.29,4274.75,4321.88,4344.11,4267.68,3957.10,3918.88,4191.69,3973.72,4112.40,4258.70,4373.79,4309.57,4452.71,4330.80,4738.69,4810.18,4974.49,4803.42,4370.52,3625.72,4065.16,4211.07,4209.96,4197.03,4197.55,4214.87,4220.18,4184.14,3960.18,4028.09,3733.38,4230.44,4257.77,3182.87,4340.82,4392.50,4377.37,4155.58,4407.17,4423.90,4432.88,4223.21,4331.24,4473.87,4347.58,4265.36,3142.31
DRAM,4147.61,3761.40,4347.50,4144.41,4286.13,4359.78,4311.69,4156.09,3992.23,3968.21,4338.49,4223.01,4297.19,4441.73,4142.01,4254.36,4107.86,3458.11,3075.68,4448.87,3130.13,4246.63,4231.09,4226.26,4230.76,4231.22,4231.93,4230.96,4197.05,4314.93,4079.14,4088.68,4247.21,4258.35,4168.08,4329.58,4401.47,4383.14,4170.52,3994.40,2463.03,4480.42,4094.09,3706.87,4086.75,2974.06,3922.59,5138.76,5169.36,5608.48
DRAM,3956.02,3912.34,3823.86,4105.76,3991.78,4219.55,4029.55,4098.19,4288.17,4131.82,4184.14,3977.92,4054.39,4161.70,3666.41,4194.35,3809.55,3439.15,4281.22,3809.32,3445.09,4239.18,4217.08,4216.45,4218.71,4214.96,4217.32,4214.93,4063.73,4179.96,4047.51,4251.17,4268.70,4222.70,4194.70,4353.91,4480.78,4488.57,4294.90,4104.72,4458.90,4319.18,4420.06,4311.41,4197.58,3767.07,2692.82,3283.49,4513.43,6448.29
DRAM,4294.56,4356.81,4325.11,4064.61,3853.13,3876.16,4274.33,4319.72,4453.43,4058.86,3800.44,4271.24,4212.18,3829.74,3531.31,2822.82,3278.74,3713.95,4634.39,4796.43,4778.74,4257.70,4242.31,4239.63,4242.07,4241.04,4240.94,4241.25,3416.18,4068.77,4317.31,4101.56,3988.39,3890.14,4432.73,4436.81,4319.64,4465.09,4096.15,4073.84,4439.66,4436.75,4346.86,4283.54,4370.17,3536.54,4302.34,3347.10,2916.15,5651.97
DRAM,4339.41,4019.49,4026.06,4134.83,4121.04,4233.48,4309.96,4225.40,4052.46,3981.68,3867.42,4185.93,4348.70,4408.26,4413.54,4387.15,3615.81,3922.26,3508.20,3521.32,3149.29,4236.26,4219.83,4219.63,4220.04,4220.24,4188.91,4153.19,4183.99,4224.68,4290.26,4083.38,4280.73,4275.80,4391.67,4479.87,4320.75,4476.83,4171.92,4141.44,4393.37,4428.88,4303.34,3990.36,4292.29,4195.02,4427.36,3628.69,3273.99,4252.00
DRAM,4051.98,4270.83,4253.00,3746.45,4090.82,4073.90,4212.12,4271.44,4380.67,4145.91,4042.83,4153.92,4242.93,4182.25,3225.36,3526.23,3589.85,3475.70,4296.80,2996.87,3808.46,4144.23,4146.43,4150.07,4131.54,4134.78,4135.75,4159.45,4293.13,3972.54,4246.28,4215.07,4213.87,4247.35,4187.88,2660.07,4400.27,3999.24,4248.89,3460.57,2935.13,3780.03,3707.95,4334.22,3418.90,4088.97,3032.80,4976.82,11080.27,11539.01
DRAM,4131.28,4344.64,4216.87,4108.48,4266.48,4301.35,4278.14,4327.56,4384.96,4084.58,4300.90,4312.04,4211.62,4379.08,4264.88,4381.28,4187.18,4673.36,3059.91,3861.87,4014.76,4704.50,4091.64,4166.77,4194.87,4197.05,4194.88,4191.19,4199.26,4369.33,4261.26,4209.30,4187.33,4180.57,4168.93,4303.06,4238.45,4373.45,4368.06,4368.54,4268.76,4380.69,4384.41,4376.41,4178.99,4224.38,4221.91,3218.42,2820.50,2895.89
