

DRAM,4230.38,4215.46,4201.25,4181.66,4211.38,4206.27,4075.39,4104.46,3946.83,4019.99,3932.91,4113.28,4212.73,4123.83,4262.23,3965.18,4126.20,3982.18,4053.80,4170.50,3978.08,4051.26,4182.59,4121.78,4071.17,4114.30,3899.82,4281.53,3643.69,4254.75,4031.64,3853.25,4025.59,4185.05,4198.09,3997.95,3925.91,3900.14,4075.97,4022.49,4166.19,4254.11,4126.49,4182.51,4172.84,4128.04,4072.03,4132.51,3882.06,4412.64
DRAM,4134.78,4070.22,4203.20,4199.85,4196.45,4181.94,3948.49,4127.11,3897.75,4050.84,3901.01,4210.01,4218.12,4084.24,4044.67,3970.64,4227.51,3749.47,4124.19,4103.29,4308.27,3931.43,4088.53,4344.10,4163.32,4221.97,4157.41,4087.70,4064.11,4264.86,4215.32,3806.47,4063.76,4225.81,3985.59,4264.09,3972.57,4125.79,4043.82,4159.02,4147.41,3981.87,4177.70,4228.48,4107.18,4110.49,3917.26,4209.07,4245.70,4179.71
DRAM,4304.24,4258.82,4258.17,4223.40,4165.83,4268.83,4126.80,3930.42,4231.39,4171.01,3698.51,3889.67,4110.28,4008.81,3757.92,4090.06,4073.71,4247.08,3989.78,4095.36,4328.44,3990.74,3951.98,4106.19,3961.93,4131.91,3858.17,4106.67,3528.11,3998.43,3970.52,4052.48,3987.68,4165.97,4113.23,4147.63,4150.67,4080.20,4227.08,4120.62,3999.75,3354.61,4128.63,4084.59,4274.92,3834.01,3825.96,3954.55,3999.79,6146.02
DRAM,4316.77,4271.39,4242.29,4262.92,4225.23,4124.40,4081.08,4114.74,4305.71,4197.57,4104.15,4157.74,4022.85,3863.42,4103.60,4228.36,4085.55,4156.79,4026.65,4049.43,4242.06,4122.81,4131.65,4259.39,3938.26,4320.00,3760.47,3855.66,3926.12,4172.71,4298.48,4193.46,4247.73,4219.39,3759.42,4282.38,4249.03,4274.10,4002.47,4075.75,4119.20,4226.12,3759.38,3705.97,4137.42,4257.22,4082.55,4232.27,4246.57,4202.30
DRAM,4321.96,4257.76,4268.57,4292.81,4253.42,4276.98,4138.60,4087.03,4352.60,4299.89,4212.96,4124.76,4017.18,4228.96,4128.05,4092.59,4221.54,4027.40,4265.25,3833.35,4134.48,4018.59,4020.04,4046.65,4007.12,4263.85,4007.16,4192.61,4060.87,3991.18,4282.90,4157.63,4158.55,4179.65,4209.62,4008.28,4150.77,4275.99,3815.29,3927.39,4020.90,4155.84,4095.18,4151.70,4077.57,4155.41,4272.07,4215.83,3906.02,4015.40
DRAM,4273.06,4195.72,4203.12,4250.37,4247.20,4243.36,4102.09,4120.08,4226.73,3931.75,4248.51,4072.98,4030.12,4115.16,4029.52,4101.10,3873.23,3937.76,3785.26,4046.65,3965.27,3927.97,4016.95,4005.03,4050.64,4135.86,3927.75,4270.67,4020.56,3893.10,4094.14,4193.24,4168.48,3975.56,4096.81,4033.53,3990.78,4154.72,3991.61,4046.71,4105.94,4021.16,4150.46,4067.22,4056.74,4124.66,4067.44,4055.94,4021.43,4625.42
DRAM,4248.53,4203.62,4207.33,4223.06,4202.11,4206.64,4092.56,4086.62,4274.94,4068.13,4019.21,3871.78,3646.51,4137.32,3896.84,4044.66,4185.65,4266.54,3856.22,3959.70,3850.30,4096.53,4070.76,4313.09,4101.63,4032.72,4150.80,4115.56,4154.56,4141.21,4069.36,3939.55,3981.11,4032.43,3936.22,4039.66,3865.00,4152.46,4208.15,4008.83,4148.29,4090.58,4141.76,4142.61,4128.65,3990.74,4119.31,4062.02,4071.36,4542.44
DRAM,4283.90,4225.95,4178.54,4214.93,4255.84,4220.06,4067.83,4076.54,4209.32,4231.87,3929.35,4084.74,4041.63,4298.28,3836.68,4088.71,3781.13,3973.01,4106.91,4100.81,4072.74,4172.37,4098.08,4096.87,4154.93,3991.63,3989.63,4180.65,4044.33,4294.06,3930.33,4112.83,3970.91,3913.34,4067.11,4176.34,3992.89,4223.30,4104.16,4241.82,3983.16,4162.82,4297.54,4160.12,4067.05,4032.02,4128.53,4174.55,4007.98,3995.10
DRAM,4287.51,4201.08,3817.46,3766.29,3781.30,3967.88,4120.14,4095.37,4258.47,4047.78,3871.70,4168.37,4105.45,3774.96,4207.30,4071.87,3867.85,4008.38,4006.86,4168.04,4170.84,4149.47,4107.54,3998.35,4059.28,3947.64,4248.34,4155.08,4203.30,3928.55,4231.85,4139.42,3996.33,4230.49,4133.09,3938.37,4066.26,4094.91,4146.76,3995.24,4047.67,4147.80,4174.10,3848.89,4084.76,4131.74,4130.94,4122.13,4093.38,4973.93
DRAM,4258.84,4221.45,4223.00,4209.65,4194.36,4207.88,4043.52,3797.03,4403.39,4136.50,4021.99,4182.89,4130.62,3980.67,4090.81,3878.64,4127.32,4001.77,4063.62,4055.47,4249.87,4143.31,4133.61,4047.90,4152.36,4212.43,3962.25,4187.02,4026.44,3989.15,4062.90,4044.40,3990.36,4041.95,4171.90,4075.44,3966.28,4096.29,3973.59,4158.06,4176.88,4113.63,4316.37,4004.86,4060.38,3921.61,4054.09,3999.40,4032.58,4242.94
DRAM,4277.03,4197.79,4166.37,4187.94,4242.00,4198.03,4069.49,4089.68,4142.64,4138.58,4088.97,4054.39,4260.85,4227.91,4205.88,3950.10,4007.17,4152.06,4166.49,4216.99,3907.46,3756.41,3855.54,3853.24,4020.22,4156.84,3969.05,4209.18,3996.53,4116.15,4128.87,4053.64,4115.76,4024.11,3926.53,4206.29,4185.03,3887.73,3939.57,4222.44,4063.19,4059.80,3749.83,3657.95,4074.51,4088.80,4181.42,3944.86,4087.52,4696.61
DRAM,4230.08,4201.59,4108.94,4235.70,4233.33,4217.17,4039.24,4041.82,4024.05,4126.03,3818.21,4221.64,3680.58,4058.12,4168.31,4030.49,4201.78,4161.05,3886.67,4076.76,4344.14,4179.26,4235.82,4293.37,4118.69,4238.41,4177.30,4104.92,4034.91,4050.81,4206.59,3931.94,4038.78,3892.24,4020.54,3854.15,4003.08,4072.19,3994.58,4287.07,4091.81,4058.61,3468.20,4075.47,4091.36,4305.50,4160.11,4137.82,4220.19,4383.59
DRAM,4274.86,4221.07,4201.48,4216.41,4216.93,4197.76,3959.24,4135.74,3620.72,4119.72,4165.36,4066.47,4173.29,4103.70,3971.01,4040.41,3966.09,3883.29,3955.50,3949.83,4237.65,4258.24,4296.15,3981.31,3907.59,3831.07,4067.09,4176.15,3915.25,4043.93,4133.07,4173.40,4225.99,3974.77,4078.71,3926.32,4000.67,4218.62,4075.67,4181.37,3791.88,3984.75,4126.49,4197.85,4067.54,4135.30,4103.40,3988.10,4094.41,4679.83
