1
2 DRAM,2586.31,6287.38,4436.52,4190.26,2913.58,4325.46,2706.30,4302.37,4392.78,5743.14
3 DRAM,1763.24,4209.52,2943.51,4286.50,4337.37,4342.75,4327.08,4337.18,4683.85,8195.63
4 DRAM,2495.66,2974.70,4320.70,4350.93,4295.17,4375.21,4283.52,4316.86,4346.01,4994.71
5 DRAM,2531.12,4795.14,3141.06,4325.66,4279.07,4330.21,4317.80,4314.87,4215.75,4850.70
6 DRAM,1724.41,4302.24,4288.73,3764.97,3122.86,4289.90,2449.16,4672.80,7239.09,11080.49
7 DRAM,2564.21,6063.06,4406.90,4298.66,4331.30,4285.69,4353.80,4326.07,4283.83,1431.27
8 DRAM,2588.41,6276.70,4474.41,4309.93,4341.38,4296.91,4369.94,4209.22,4297.15,4331.43
9 DRAM,2570.80,6172.17,4434.06,4305.59,4336.39,4293.49,4366.12,4328.44,4293.23,4278.93
10 DRAM,1744.64,4331.81,4303.38,4281.74,4295.38,4357.79,4320.48,4284.80,4416.34,5869.77
11 NVM,2259.95,4804.26,4128.78,4127.90,4086.69,2819.26,4129.52,4107.24,4313.83,5996.53
12 NVM,2245.05,4771.16,4126.05,4125.12,4085.47,4129.93,4116.68,4119.88,4091.29,4832.14
13 NVM,2240.12,4672.47,4022.04,4097.32,4056.24,4111.13,4064.28,4078.86,4096.08,5000.41
14 NVM,2251.11,4753.79,4105.89,4114.30,4029.06,3981.50,4093.59,4096.60,4111.72,4946.16
15 NVM,2248.50,4745.65,4110.87,4116.13,4063.71,4122.92,4098.93,4092.14,4111.43,4852.37
6
0 DRAM,1690.67,4333.39,4321.06,4301.75,4313.32,4320.45,4378.11,4387.28,4455.62,5712.65
1 DRAM,2551.30,5998.38,4385.03,4360.75,4326.56,4291.14,4339.94,4385.64,4374.56,4387.06
2 DRAM,1804.34,4432.70,4352.68,4315.26,4326.15,4327.85,4376.92,4402.95,4378.41,5145.36
3 DRAM,1722.22,4363.29,4069.33,2970.13,4338.89,4345.57,4409.66,4405.91,4651.16,8183.56
4 DRAM,2511.58,5722.77,4365.93,4336.64,4262.92,4315.14,4318.88,2868.52,4387.66,4536.56
5 DRAM,2512.68,5700.46,4350.86,4275.22,4288.68,4297.98,2825.60,4362.54,2397.00,7457.26
6 DRAM,2538.99,3132.46,4325.20,4319.46,4313.63,4317.72,4327.48,2619.19,4474.47,6669.02
7 DRAM,2525.13,5821.99,4345.19,2871.45,4317.92,4291.57,4340.40,4318.25,4402.79,4616.71
8 DRAM,1729.86,4352.28,4340.49,4309.15,2869.54,4326.83,4390.65,4393.71,4630.22,8123.40
9 DRAM,2506.89,5749.46,2899.49,4339.50,4323.96,4340.93,4343.17,4403.58,4406.92,4607.06
10 NVM,2212.02,4591.38,4146.71,4132.08,4125.54,4091.07,4138.13,4191.22,4137.48,4688.63
11 NVM,2176.32,4523.70,4119.69,4098.30,4096.92,4104.63,4033.32,4166.07,4149.28,4864.42
12 NVM,2233.64,4546.53,4129.87,4121.97,4067.87,4114.97,4125.00,4134.70,4162.64,4696.38
13 NVM,2237.11,4617.98,4098.33,4126.18,4125.79,4084.99,4134.96,4098.23,3159.55,1797.54
14 NVM,2217.62,4581.22,4092.98,4117.74,4115.50,4122.24,4087.57,4178.91,4165.77,4702.66
15 NVM,2234.05,4597.58,4092.60,4124.17,4108.85,4077.02,4129.76,4141.72,4162.86,4691.42
7
0 DRAM,1748.17,4320.70,4378.95,4387.69,4327.20,4306.81,4283.77,4314.94,4428.43,6326.86
1 DRAM,2686.49,5377.14,4345.82,4384.03,4359.00,4293.95,4314.66,4300.22,4321.67,4398.21
2 DRAM,2700.22,5463.12,4327.48,4348.66,4419.84,4303.54,4325.43,4313.83,4334.61,4395.78
3 DRAM,1791.85,4345.83,4384.58,4408.78,4336.17,4310.44,4301.34,4264.39,4392.71,6131.25
4 DRAM,2741.52,2783.72,4347.06,4427.49,4367.52,4238.52,4334.96,4329.30,4391.03,5303.11
5 DRAM,2658.34,5239.36,4325.29,4380.78,4388.87,4328.64,4302.18,4226.88,4312.99,4369.16
6 DRAM,2654.79,5042.22,4306.12,4362.31,4373.64,4307.92,4294.15,4268.91,4300.32,4448.25
7 DRAM,2658.09,5078.27,4321.63,4384.19,4389.11,4328.50,4309.17,4227.43,2617.52,5343.45
8 DRAM,2660.19,5271.55,4296.73,4349.18,4359.01,4344.24,4318.69,4297.49,4325.75,1503.42
9 NVM,2328.61,4367.45,3818.84,2962.98,4096.05,4122.41,4104.42,4138.93,4437.16,6455.33
10 NVM,2318.47,4309.46,4129.87,4192.43,4149.04,4119.18,4119.48,4114.03,4176.29,5147.71
11 NVM,2365.00,4422.81,4140.63,4204.32,2838.30,4126.37,4115.43,4150.37,4347.94,6198.23
12 NVM,2360.24,4407.20,4139.82,2955.12,3952.00,4127.09,4108.58,4145.20,4357.46,6236.65
13 NVM,2310.90,4245.60,4114.72,4178.88,4132.47,4102.73,2803.66,4122.86,4448.11,6515.11
14 NVM,2329.99,4355.66,4126.82,4184.22,4148.90,2809.17,4054.42,4133.30,4408.59,6397.82
15 NVM,2323.38,4348.32,2793.65,4135.44,4128.55,4105.33,4104.31,4124.74,4437.53,6474.61
8
0 DRAM,1729.11,4386.52,4349.80,4442.31,4385.65,4324.80,4276.82,4209.87,4379.53,5747.28
1 DRAM,2619.85,6154.15,4518.45,4350.16,4473.32,4410.12,2639.12,4234.28,4243.64,4629.42
2 DRAM,2616.24,5958.56,4394.35,2629.95,4440.78,4271.54,4397.94,4232.80,4255.93,4691.97
3 DRAM,2589.78,2911.47,4341.64,4446.96,4418.96,4372.10,4364.07,4223.80,4164.56,4864.18
4 DRAM,2579.47,5957.68,4468.54,4346.28,4467.27,4402.43,4385.98,4324.04,4223.97,4244.61
5 DRAM,1755.66,4396.58,4343.47,4441.88,4388.73,4368.16,4287.77,4205.52,4341.50,5589.46
6 DRAM,1753.91,4278.28,4332.33,4378.70,4367.87,4357.08,4262.45,4197.73,4373.68,5774.55
7 DRAM,2593.75,5968.10,4456.71,4329.03,2614.06,4342.95,4367.86,4209.47,4234.65,4707.95
8 NVM,2281.34,4621.66,4169.97,4108.66,4224.51,4072.80,4167.59,4047.70,4070.56,1614.71
9 NVM,2273.19,4604.58,4171.26,4204.25,2829.70,4173.15,4088.09,4040.00,4251.24,5954.93
10 NVM,2272.72,2953.15,4090.65,4254.47,4216.18,4197.87,4107.27,4056.24,4276.21,6009.30
11 NVM,2278.83,4621.13,4174.98,4112.51,4175.93,4169.90,3426.47,4051.84,2904.37,6897.68
12 NVM,2264.49,4471.95,4154.01,4207.89,4214.10,4076.59,4157.73,4037.18,4064.97,4743.00
13 NVM,2291.35,4647.98,4170.87,4208.40,4231.26,4169.27,4183.35,4047.89,4068.50,4583.29
14 NVM,2269.54,4582.90,4150.33,4108.90,4210.48,4147.69,4152.44,4026.37,4057.39,4714.76
15 NVM,2261.46,4585.91,4157.85,4198.85,4219.22,4151.50,4173.09,4030.37,4064.91,4610.82
9
0 DRAM,1745.33,4496.04,4392.64,4260.50,4340.47,4447.48,4371.13,4384.08,4391.57,5441.90
1 DRAM,1773.33,4521.30,4415.23,4261.85,4340.62,4458.78,4389.59,4389.50,4380.81,5256.66
2 DRAM,2656.92,5824.74,4511.92,4433.04,4279.67,4242.42,2666.15,4387.22,4384.57,4593.84
3 DRAM,2657.14,5631.38,2665.84,4280.97,4324.00,4326.46,4426.64,4376.53,4373.33,4608.31
4 DRAM,2659.15,5830.97,4570.43,4435.23,4236.88,4338.83,4473.26,4367.73,4298.27,4369.50
5 DRAM,2646.15,5577.23,4526.90,4410.44,4254.61,4270.39,3113.50,3537.73,4320.56,4550.42
6 DRAM,2575.95,2836.55,4402.89,4247.64,4298.30,4417.88,4382.46,4347.06,4333.07,4817.25
7 NVM,2313.69,4375.12,4271.31,4119.63,4116.56,4147.88,4228.86,4167.17,4177.08,4458.55
8 NVM,2305.80,4478.32,4278.28,4136.20,4131.85,4222.35,4240.05,4188.04,4187.15,4471.56
9 NVM,2307.67,4467.39,4276.08,4120.32,4125.06,4213.83,4232.59,4170.65,2415.58,7127.43
10 NVM,2275.98,4452.37,4267.05,3856.54,2963.33,4245.46,4108.15,4161.12,4208.08,5993.25
11 NVM,2314.45,4489.42,2874.56,4104.50,4168.99,4260.44,4193.82,4217.94,4257.72,5661.71
12 NVM,2308.84,4380.91,4279.23,4131.09,4128.80,4175.47,4234.79,2861.00,4162.63,5874.47
